Date,Open,High,Low,Close,Adj Close,Volume
2017-01-05,60.130001,60.130001,58.060001,59.480000,54.212051,190300
2017-01-06,59.590000,59.599998,57.860001,58.130001,52.981617,210100
2017-01-09,58.139999,58.279999,56.880001,57.290001,52.216022,202000
2017-01-10,57.590000,58.290001,57.009998,58.160000,53.008968,428900
2017-01-11,58.150002,58.340000,56.400002,56.439999,51.681217,169700
2017-01-12,55.970001,56.500000,54.439999,55.029999,50.390106,227600
2017-01-13,55.160000,55.669998,54.299999,54.480000,49.886482,160200
2017-01-17,54.520000,55.660000,54.330002,55.240002,50.582397,189700
2017-01-18,55.639999,55.639999,52.750000,54.000000,49.446945,197000
2017-01-19,54.169998,54.849998,52.889999,53.090000,48.613682,164100
2017-01-20,53.049999,53.509998,51.880001,52.259998,47.853653,190400
2017-01-23,52.380001,52.630001,51.810001,52.360001,47.945225,176700
2017-01-24,52.779999,54.110001,52.259998,53.980000,49.428635,285600
2017-01-25,54.230000,55.509998,54.230000,54.959999,50.326012,131700
2017-01-26,54.900002,55.490002,54.099998,54.509998,49.913944,157700
2017-01-27,54.470001,54.470001,53.419998,54.070000,49.511051,194200
2017-01-30,53.580002,54.240002,52.869999,53.689999,49.163074,97400
2017-01-31,52.840000,55.049999,51.980000,55.020000,50.380947,119400
2017-02-01,55.049999,55.130001,54.040001,54.200001,49.630085,141600
2017-02-02,53.599998,54.000000,52.799999,52.939999,48.476322,103600
2017-02-03,52.770000,53.389999,51.549999,53.169998,48.686932,105600
2017-02-06,52.959999,53.880001,52.459999,53.500000,48.989109,70400
2017-02-07,53.779999,53.779999,51.790001,52.099998,47.707150,92400
2017-02-08,51.830002,52.730000,51.349998,52.430000,48.009331,139500
2017-02-09,52.590000,54.770000,52.520000,53.790001,49.254642,180400
2017-02-10,54.200001,56.480000,53.849998,56.290001,51.543865,290500
2017-02-13,56.470001,56.470001,55.279999,55.660000,50.966988,108400
2017-02-14,55.500000,56.310001,55.500000,55.860001,51.150120,84900
2017-02-15,55.330002,56.369999,55.250000,56.169998,51.433975,107900
2017-02-16,56.070000,56.549999,55.220001,56.549999,51.781952,157700
2017-02-17,56.419998,56.639999,55.689999,56.459999,51.699535,146600
2017-02-21,56.580002,57.389999,56.580002,57.049999,52.239784,93900
2017-02-22,56.889999,58.020000,56.840000,57.630001,52.770889,114300
2017-02-23,58.130001,58.130001,56.040001,56.230000,51.488934,126500
2017-02-24,55.959999,57.549999,54.330002,57.279999,52.450390,86800
2017-02-27,57.340000,57.799999,56.959999,57.549999,52.697628,77100
2017-02-28,57.459999,57.540001,55.830002,56.209999,51.470612,135800
2017-03-01,56.849998,57.220001,55.619999,57.060001,52.248947,179000
2017-03-02,56.889999,57.299999,56.430000,56.669998,51.891830,93300
2017-03-03,56.689999,56.900002,54.209999,54.750000,50.133717,125900
2017-03-06,54.830002,55.000000,53.669998,54.000000,49.446945,111700
2017-03-07,53.970001,54.110001,53.320000,53.490002,48.979961,141100
2017-03-08,53.680000,54.189999,53.099998,54.169998,49.602615,325900
2017-03-09,53.970001,54.220001,52.090000,52.270000,47.862816,132200
2017-03-10,52.360001,52.889999,51.810001,52.400002,47.981846,109800
2017-03-13,52.830002,53.230000,51.549999,52.750000,48.302345,356600
2017-03-14,52.529999,53.169998,52.400002,53.169998,48.686932,92700
2017-03-15,53.369999,54.430000,52.880001,53.709999,49.181404,208200
2017-03-16,54.570000,57.259998,54.259998,56.000000,51.278320,282000
2017-03-17,56.040001,57.009998,55.450001,56.860001,52.065804,240100
2017-03-20,56.740002,56.740002,54.660000,54.790001,50.170338,268800
2017-03-21,55.189999,55.189999,51.900002,52.500000,48.073425,239200
2017-03-22,52.639999,52.959999,51.750000,52.490002,48.064270,292000
2017-03-23,52.910000,54.169998,52.369999,53.459999,48.952488,560300
2017-03-24,49.500000,56.619999,49.500000,56.430000,51.672066,794300
2017-03-27,55.450001,57.910000,54.919998,57.150002,52.331360,416300
2017-03-28,56.990002,58.250000,56.439999,57.990002,53.100540,194700
2017-03-29,57.720001,59.320000,56.419998,58.970001,53.997910,164400
2017-03-30,59.049999,59.049999,57.849998,58.150002,53.247036,144500
2017-03-31,58.220001,58.590000,57.060001,57.259998,52.432079,238100
2017-04-03,57.669998,57.730000,55.590000,55.660000,50.966988,234400
2017-04-04,55.599998,56.029999,54.180000,54.299999,49.721653,138000
2017-04-05,54.680000,54.820000,53.700001,54.099998,49.538517,206100
2017-04-06,54.189999,55.439999,54.060001,54.389999,49.804070,289600
2017-04-07,54.040001,54.779999,53.689999,54.680000,50.069618,246000
2017-04-10,54.680000,55.669998,54.430000,54.990002,50.353485,236900
2017-04-11,54.490002,55.799999,54.340000,55.750000,51.301285,174300
