Date,Open,High,Low,Close,Adj Close,Volume
2017-01-05,59.279999,59.560001,57.889999,58.299999,58.299999,470400
2017-01-06,58.520000,59.400002,58.279999,58.730000,58.730000,266200
2017-01-09,58.630001,58.779999,57.650002,57.689999,57.689999,270700
2017-01-10,57.990002,59.130001,57.500000,59.040001,59.040001,866000
2017-01-11,59.250000,59.349998,57.930000,58.330002,58.330002,342900
2017-01-12,58.360001,58.430000,57.360001,58.340000,58.340000,321500
2017-01-13,58.369999,59.770000,58.369999,59.220001,59.220001,202300
2017-01-17,59.000000,59.669998,58.340000,58.459999,58.459999,406000
2017-01-18,58.560001,61.000000,58.480000,59.570000,59.570000,727700
2017-01-19,59.709999,60.450001,57.889999,59.400002,59.400002,543800
2017-01-20,59.650002,60.779999,59.590000,60.500000,60.500000,382600
2017-01-23,60.639999,60.689999,59.630001,59.799999,59.799999,367500
2017-01-24,59.970001,62.060001,59.869999,61.730000,61.730000,488000
2017-01-25,62.660000,62.990002,61.270000,62.220001,62.220001,411500
2017-01-26,62.590000,63.169998,62.259998,63.080002,63.080002,353600
2017-01-27,63.000000,63.099998,61.099998,62.180000,62.180000,382500
2017-01-30,61.880001,61.880001,60.400002,60.950001,60.950001,519600
2017-01-31,60.459999,60.820000,60.250000,60.560001,60.560001,351000
2017-02-01,60.799999,61.540001,60.770000,61.270000,61.270000,289200
2017-02-02,61.619999,62.110001,61.080002,61.240002,61.240002,465200
2017-02-03,61.360001,62.900002,61.020000,62.740002,62.740002,462100
2017-02-06,62.849998,62.910000,61.840000,62.150002,62.150002,393600
2017-02-07,62.560001,63.990002,61.830002,61.889999,61.889999,780400
2017-02-08,62.220001,62.529999,60.439999,61.240002,61.240002,930300
2017-02-09,54.500000,55.119999,52.119999,53.320000,53.320000,5878900
2017-02-10,53.419998,56.750000,53.419998,54.310001,54.310001,2089900
2017-02-13,54.770000,54.790001,54.060001,54.599998,54.599998,684800
2017-02-14,54.380001,55.389999,54.380001,54.869999,54.869999,371400
2017-02-15,54.779999,56.209999,54.720001,55.820000,55.820000,482600
2017-02-16,56.040001,56.639999,55.290001,55.560001,55.560001,381700
